-6.	6.	5.37481972197999482150834945988973886581502620434702456210896951281591100574493142456063570611012679867949758573752057096556337842277233569390221885589353837591099330939832432759756808817767911880989547566499290543606487989552845587503102984575653667047401138251620744823157409519465082000935351862044934868764723262284587669189278553683910599724546778246975579453505139773819195298844183398518611252169359934249777560382082571172794746392463505855520923390021508858529446000497000804656039189393e-51
-6.	6.1	1.36368162801680530801186728268157756973912428189099207606736173145046167627377912168847240621253475378739329078756515770958601474902245378543533502628070383289771791959472701494074436618588336619197208558887846335265224183550203966479052408421941943732337194389077562509085106403085451891444812920280463262601937558864587654640283385621362628029748798929077607490458981712014686082625002844661555793225992175153356611198363546455869226036015532008886627269199574075961358550941735823577488352377e-50
-6.	6.2	3.41328160694299950634750913787351865639897107828836464877767391789730589800967933361391369355658765815011087094394761517623668929689911709799777006189878789901321384495071197881825517440027665808840352478721295647809885778492945045402589093632291456366906274747420126481859946151096502869048684550625569599251113368412297941671079322300727776456074324152659643566834502092229573773094022532049730225892727266343501295954479088602078582015990425064421138100896589699210031792945784473668720660442e-50
-6.	6.3	8.430297465840120071702750602497915578956582922772708389646955783902611711869560306482863278788030868220090887752085783989563497615917206497638464249618673321412610395982671562931834494349464224818545194324334658758025339177181500672892107735488044770669782441102386722717714064520322422565963946500818077782665515722254088730936537353678708235392102596280973789409038530475337369419754521226420216892967598985113160766733939593135725350040535961757296830701840276684770840135595140657268229959e-50
-6.	6.4	2.05506667899567911738410267421608285763765890706879198783636617700724073421043128073323446415870600528501182534243337753625624769477463006566211553908099543061778260010089989519123445576240222654623257368769345793786372732821464915824281404450450538956028688006925525966706233242683563302385936987930082435840339255795455952433380282276270995542987660816879050432467677488292715043354308698888235996843158015809848525782363761320147352685921780717023993260787558857493153200938517212432990980467e-49
-6.	6.5	4.94561936604524743442143863573061431802847188389692550440993934897214131319983410745696291128357740794198857102439837573182645343137539001788556042344966284443460539879092771425352331060570424260890779129774434255099318342537270524121536047355972049528304745465587520155790681998214050155325533270441018601903284736322334004122723541009212653733528475793593718010891541580466260365857013678888912322398506896584965588774903399945266670883933843407806292254253663753489920218983245999582442203831e-49
-6.	6.6	1.17523734549499975236488219993265718475621509609987281996651906422234945412707000011560899488769971812945032211061036298077599080244346630704883209155587212175186098028789315024578864524862009026447146387578495740636987767426338970719804048018784586049885005509248110531973514265363609655629682458248472932821295099041545594359110486848497620595344964347839933451334246595968939414251303923842565861656789958773382411687023999291649823863795375258365638753620018668574788434864327897737096401758e-48
-6.	6.7	2.75827639153727058692033404658978661435478871182936264664035753890611469121915626208394081166515445901351278392221817447283071976483076682622654410967488769155645700450993311268814660105944204862556668718500776577759520822454315016418746458468046714908551321383521492009743077172295666113441150309423080966037454570696612907185643946763470048392178829897596699518557769489957884250111346609587514915790539177453326162745124049000492425699195651731401598947517962473592105220241399232175538350107e-48
-6.	6.8	6.39518662982146890237028995248069493261509443637123379676858941924355218049033742177728446799137312664210156713218665617843671107929121422505967947744925248777750169031186977941091605015782586021739243058893746077594549888182986507083328963766314834878836383475091944300654641945632287240489129774996382740613732664192762108782821134310653144224993629356242546300651216240336376676969187909187708601294679048033709251372569385450183346702058819595258399115627625925718014372544884738113893266263e-48
-6.	6.9	1.465097620250372752826973899406872404749348142841108924333332986372432277626315129281718379746908106743587296935725988432707304527714125930545895911869500831961187120508772523114364414680755203574242128739780307785184514454007130845022434045962758445532357569606977511569212441151917801385854625186243263345613393196799587028100425407842165145281152609661084186888175580918547108607175825632713805315501309010235479957005116416067036479330413949071012116947805564710357848634595474763595999908e-47
-6.	7.	3.31719607491888686357471763352095889817188817761888913001227460265332533492083281898043442299354822154405386407590261151786486137077556974953332803321585183759191487977277682938273875210620373294833117784901690227736466001673202311757666066711624164567198212342699222395738617084524752192517428234091175339276926478333550676714091301016728508809855013882523326399270091091637340759753116211799156700533756600515693829110044343352075875193820943478247161648256288114501555915978870868095554721816e-47
-6.	7.1	7.4243588773567578487865913513513521920385257101114577157663641458681814487176527902756918602326618960662664460506079457193249519699634383797275502137267350567907024587021074621630447354177735675195693295499128096945265596422515758539090508252881601189101008059788002444734349923302608593522581905171403256437760703310406509952428196999184368622526654707106466747429366997528898330026735109614312046422258782914536799421749277616542301839556774366681652149084341997588423617485326709337798185312e-47
